SYMBOL,EXPIRY_DT,"SUM CE,OPEN_INT","SUM PE,OPEN_INT","%D_CE,OPEN_INT","%D_PE,OPEN_INT","%D_XX,OPEN_INT",PCR,"XX,OPEN_INT","XX,CLOSE","D_XX,CLOSE","XX,VAL_INLAKH",DELIV_PER,"SUM CE,CONTRACTS","SUM PE,CONTRACTS",PCV,"%D_SUM CE,CONTRACTS","%D_SUM PE,CONTRACTS",DAY
COFORGE,24-Nov-2022,450,300,0.0000,0.0000,0.1336,0.6667,39450,3569.25,38.25,412.69," 33.58",0,0,0.0000,0.0000,0.0000,Day6
COFORGE,29-Dec-2022,0,0,0.0000,0.0000,0.1818,0.0000,1950,3536.6,-31,31.46," 33.58",0,0,0.0000,0.0000,0.0000,Day6
COLPAL,27-Oct-2022,414400,165550,0.0450,0.0750,0.0068,0.3995,2214100,1585.3,-0.8500000000001364,5103.69," 53.36",1258,373,0.2965,-0.4478,-0.5242,Day6
COLPAL,24-Nov-2022,700,2450,0.0000,0.0000,0.0221,3.5000,48650,1573.3,-1.900000000000091,202.48," 53.36",0,1,0.0000,0.0000,0.0000,Day6
COLPAL,29-Dec-2022,0,0,0.0000,0.0000,0.3333,0.0000,4200,1580.4,15.400000000000091,27.44," 53.36",0,0,0.0000,0.0000,0.0000,Day6
CONCOR,27-Oct-2022,1783000,643000,0.0532,0.0126,-0.0080,0.3606,7068000,692.05,-9.700000000000045,10042.68," 48.29",1814,573,0.3159,0.0791,-0.4087,Day6
CONCOR,24-Nov-2022,0,0,0.0000,0.0000,0.0946,0.0000,81000,694,-8.899999999999977,159.19," 48.29",0,0,0.0000,0.0000,-1.0000,Day6
CONCOR,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,0,706.45,0,0," 48.29",0,0,0.0000,0.0000,0.0000,Day6
COROMANDEL,27-Oct-2022,345800,150500,0.0763,0.0488,0.0092,0.4352,1001000,978.05,-24.25,4222.68," 43.21",500,353,0.7060,-0.2212,-0.0302,Day6
COROMANDEL,24-Nov-2022,0,0,0.0000,0.0000,0.2105,0.0000,16100,980.9,-23.050000000000068,82.48," 43.21",0,0,0.0000,0.0000,0.0000,Day6
COROMANDEL,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,0,1010,0,0," 43.21",0,0,0.0000,0.0000,0.0000,Day6
CROMPTON,27-Oct-2022,1609500,523500,0.1131,0.2554,0.0820,0.3253,4966500,386.5,-9.899999999999977,6720.33," 45.56",679,649,0.9558,-0.2031,0.3493,Day6
CROMPTON,24-Nov-2022,1500,6000,0.0000,0.3333,0.5952,4.0000,201000,382.95,-9.949999999999989,670.43," 45.56",0,1,0.0000,0.0000,0.0000,Day6
CROMPTON,29-Dec-2022,0,0,0.0000,0.0000,0.2857,0.0000,13500,383,-10,11.49," 45.56",0,0,0.0000,0.0000,0.0000,Day6
CUB,27-Oct-2022,3675000,1245000,-0.0239,-0.0709,-0.0257,0.3388,7025000,178.35,-1.0999999999999943,13309.74," 35.47",1433,302,0.2107,-0.6780,-0.3824,Day6
CUB,24-Nov-2022,0,0,0.0000,0.0000,0.0820,0.0000,330000,177,-1.3000000000000114,641.33," 35.47",0,0,0.0000,0.0000,0.0000,Day6
CUB,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,35000,174.25,-2.0999999999999943,43.6," 35.47",0,0,0.0000,0.0000,0.0000,Day6
CUMMINSIND,27-Oct-2022,555600,217800,-0.0117,-0.0055,-0.0713,0.3920,3070800,1227.3,-12.75,14831.46," 47.37",2561,941,0.3674,0.5199,2.8566,Day6
CUMMINSIND,24-Nov-2022,0,600,0.0000,0.0000,0.3043,0.0000,18000,1229.35,-13.450000000000045,372.05," 47.37",0,0,0.0000,0.0000,0.0000,Day6
CUMMINSIND,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,0,1199.35,0,0," 47.37",0,0,0.0000,0.0000,0.0000,Day6
DABUR,27-Oct-2022,3566250,1685000,0.2182,-0.0125,-0.0037,0.4725,12656250,531.1,-11.299999999999955,23764.66," 75.36",4310,4050,0.9397,0.2314,0.1275,Day6
DABUR,24-Nov-2022,16250,25000,0.8571,1.5000,0.1739,1.5385,270000,531.35,-11.5,850.68," 75.36",7,13,1.8571,0.0000,0.8571,Day6
DABUR,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,6250,546,0,0," 75.36",0,0,0.0000,0.0000,0.0000,Day6
DALBHARAT,27-Oct-2022,176500,90500,0.5973,0.3712,-0.0004,0.5127,1244000,1539.7,8.150000000000091,6806.3," 12.08",1013,276,0.2725,1.2511,-0.7328,Day6
DALBHARAT,24-Nov-2022,0,3000,0.0000,0.2000,0.0000,0.0000,16500,1547.35,9.349999999999909,30.79," 12.08",0,1,0.0000,0.0000,-0.8000,Day6
DALBHARAT,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,1000,1535,0,0," 12.08",0,0,0.0000,0.0000,0.0000,Day6
DEEPAKNTR,27-Oct-2022,1264000,702750,0.0901,0.0004,0.0173,0.5560,1762000,2194.6,1.150000000000091,14497.8," 28.00",7879,2619,0.3324,-0.3321,-0.2545,Day6
DEEPAKNTR,24-Nov-2022,6250,17250,0.0417,0.0455,0.0049,2.7600,103500,2186.9,-3.799999999999727,878.34," 28.00",8,7,0.8750,0.3333,-0.5882,Day6
DEEPAKNTR,29-Dec-2022,0,0,0.0000,0.0000,0.2414,0.0000,9000,2183,-3.699999999999818,87.36," 28.00",0,0,0.0000,0.0000,0.0000,Day6
DELTACORP,27-Oct-2022,8776800,4871400,0.1158,0.1486,0.0635,0.5550,17677800,229.6,1.1500000000000057,23207.99," 26.54",8370,3854,0.4605,-0.4087,-0.0664,Day6
DELTACORP,24-Nov-2022,39100,23000,0.4167,-0.0909,0.1688,0.5882,637100,230.65,0.950000000000017,1164.15," 26.54",14,1,0.0714,0.0769,-0.8571,Day6
DELTACORP,29-Dec-2022,0,0,0.0000,0.0000,0.0175,0.0000,133400,231.8,1.3000000000000114,281.92," 26.54",0,0,0.0000,0.0000,0.0000,Day6
DIVISLAB,27-Oct-2022,669900,356550,0.0043,0.0819,-0.0037,0.5322,2320500,3690.45,-51.45000000000027,17893.32," 47.91",4787,3963,0.8279,0.3319,1.4846,Day6
DIVISLAB,24-Nov-2022,7650,15600,0.4571,0.1304,0.1311,2.0392,55650,3708.25,-52.34999999999991,954.62," 47.91",18,13,0.7222,-0.2174,-0.5806,Day6
DIVISLAB,29-Dec-2022,0,0,0.0000,0.0000,0.1667,0.0000,5250,3720.85,-50.84999999999991,55.68," 47.91",0,0,0.0000,0.0000,0.0000,Day6
DIXON,27-Oct-2022,324500,121000,0.0502,0.0353,-0.0062,0.3729,576750,4238.5,-80.5,10289.58," 67.14",2044,406,0.1986,-0.6068,-0.7255,Day6
DIXON,24-Nov-2022,1875,3375,0.1538,0.1739,0.1627,1.8000,30375,4198.85,-75.89999999999964,431.16," 67.14",3,4,1.3333,-0.4000,-0.6000,Day6
DIXON,29-Dec-2022,0,0,0.0000,0.0000,0.2727,0.0000,3500,4188,-70.69999999999982,31.38," 67.14",0,0,0.0000,0.0000,0.0000,Day6
DLF,27-Oct-2022,11444400,6799650,0.0254,0.0120,0.0083,0.5941,46315500,367.8,-2.849999999999966,21653.03," 35.33",5882,3144,0.5345,-0.1598,-0.1169,Day6
DLF,24-Nov-2022,3300,44550,0.0000,0.1250,0.0031,13.5000,536250,369.65,-2.9500000000000455,789.99," 35.33",0,3,0.0000,0.0000,-0.8235,Day6
DLF,29-Dec-2022,3300,1650,0.0000,0.0000,0.1111,0.5000,49500,368,-5.699999999999989,36.43," 35.33",0,0,0.0000,0.0000,0.0000,Day6
DRREDDY,27-Oct-2022,982625,426125,0.0695,0.0213,0.0095,0.4337,1715375,4353.3,-33.099999999999454,17414.81," 57.31",8110,3643,0.4492,0.1788,0.3001,Day6
DRREDDY,24-Nov-2022,7125,7750,0.0755,0.0690,0.5499,1.0877,71875,4356.9,-38.25,1956.15," 57.31",21,8,0.3810,2.5000,-0.1111,Day6
DRREDDY,29-Dec-2022,0,0,0.0000,0.0000,0.1354,0.0000,13625,4367.95,-35.5,130.92," 57.31",0,0,0.0000,0.0000,0.0000,Day6
EICHERMOT,27-Oct-2022,2009000,896000,0.0053,-0.0165,-0.0004,0.4460,3653300,3511.1,16.65000000000009,30354.05," 26.02",7044,2272,0.3225,0.1394,-0.2264,Day6
EICHERMOT,24-Nov-2022,4550,2450,0.0833,0.0000,0.3604,0.5385,158550,3499.15,15.300000000000182,2964.29," 26.02",1,4,4.0000,0.0000,3.0000,Day6
EICHERMOT,29-Dec-2022,0,0,0.0000,0.0000,0.0556,0.0000,13300,3497.25,27.25,36.43," 26.02",0,0,0.0000,0.0000,0.0000,Day6
ESCORTS,27-Oct-2022,916300,382250,0.0465,-0.0733,-0.0082,0.4172,1128050,2107.8,-35.649999999999636,12225.1," 27.49",2112,985,0.4664,-0.5691,0.0535,Day6
ESCORTS,24-Nov-2022,3300,1650,0.0000,0.5000,0.0000,0.5000,31350,2096.9,-40.59999999999991,161.66," 27.49",0,1,0.0000,-1.0000,-0.5000,Day6
ESCORTS,29-Dec-2022,0,1100,0.0000,0.0000,0.0000,0.0000,4950,2102.25,0,0," 27.49",0,2,0.0000,0.0000,0.0000,Day6
EXIDEIND,27-Oct-2022,6555600,2840400,0.0323,-0.0729,-0.0128,0.4333,24076800,157.55,-0.39999999999997726,4463.47," 38.17",787,300,0.3812,-0.0484,-0.5017,Day6
EXIDEIND,24-Nov-2022,39600,7200,0.5714,0.0000,0.0435,0.1818,1900800,158.3,-0.44999999999998863,428.97," 38.17",5,0,0.0000,0.0000,-1.0000,Day6
EXIDEIND,29-Dec-2022,0,0,0.0000,0.0000,0.0556,0.0000,68400,158.85,-0.45000000000001705,22.78," 38.17",0,0,0.0000,0.0000,0.0000,Day6
FEDERALBNK,27-Oct-2022,33730000,22430000,0.0839,0.0031,0.0002,0.6650,90850000,121.75,-1.25,31684.09," 31.19",4602,2305,0.5009,-0.2834,-0.1759,Day6
FEDERALBNK,24-Nov-2022,480000,190000,1.0870,0.0556,0.0256,0.3958,1600000,122.35,-1.25,1500.72," 31.19",41,3,0.0732,1.9286,-0.8000,Day6
FEDERALBNK,29-Dec-2022,0,0,0.0000,0.0000,0.1333,0.0000,340000,121.7,-2.0999999999999943,48.88," 31.19",0,0,0.0000,0.0000,0.0000,Day6
FSL,27-Oct-2022,5532800,2688400,0.1026,0.0682,-0.0065,0.4859,15095600,105.1,-0.30000000000001137,3933.3," 27.63",556,174,0.3129,0.2636,-0.1512,Day6
FSL,24-Nov-2022,20800,15600,1.0000,0.0000,0.0262,0.7500,1835600,104.55,-0.04999999999999716,877.11," 27.63",2,0,0.0000,1.0000,-1.0000,Day6
FSL,29-Dec-2022,0,0,0.0000,0.0000,0.1563,0.0000,192400,104.15,-0.09999999999999432,719.89," 27.63",0,0,0.0000,0.0000,0.0000,Day6
GAIL,27-Oct-2022,27450000,14100150,0.1148,0.0131,-0.0420,0.5137,57196650,89.25,1.9500000000000028,10013.34," 42.41",5203,1090,0.2095,3.5283,1.7595,Day6
GAIL,24-Nov-2022,109800,64050,1.4000,0.7500,-0.1099,0.5833,1482300,89.45,1.9500000000000028,617.31," 42.41",11,3,0.2727,10.0000,0.0000,Day6
GAIL,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,54900,89.85,2.4499999999999886,16.31," 42.41",0,0,0.0000,0.0000,0.0000,Day6
GLENMARK,27-Oct-2022,3734050,1159200,0.1341,0.0131,-0.0086,0.3104,8248950,394.5,-4.449999999999989,7033.48," 29.70",4473,1465,0.3275,-0.2073,-0.2940,Day6
GLENMARK,24-Nov-2022,0,2300,0.0000,1.0000,0.0222,0.0000,158700,396.4,-4.4500000000000455,182.31," 29.70",0,2,0.0000,0.0000,0.0000,Day6
GLENMARK,29-Dec-2022,0,0,0.0000,0.0000,0.3448,0.0000,44850,396.5,-5.600000000000023,54.76," 29.70",0,0,0.0000,0.0000,0.0000,Day6
GMRINFRA,27-Oct-2022,73507500,26122500,0.0607,0.0247,-0.0010,0.3554,129645000,35.25,-0.25,5093.46," 22.89",1310,478,0.3649,0.1461,0.5321,Day6
GMRINFRA,24-Nov-2022,450000,697500,0.1765,0.4091,0.0420,1.5500,2790000,35.35,-0.25,126.85," 22.89",4,10,2.5000,-0.2000,-0.7368,Day6
GMRINFRA,29-Dec-2022,0,0,0.0000,0.0000,0.1905,0.0000,562500,35.3,-0.5500000000000043,39.76," 22.89",0,0,0.0000,0.0000,0.0000,Day6
GNFC,27-Oct-2022,3308500,1774500,0.0164,0.0149,0.0168,0.5363,5179200,668.85,-2.1499999999999773,11850.56," 32.79",3593,1270,0.3535,-0.2993,-0.4204,Day6
GNFC,24-Nov-2022,10400,23400,0.0000,0.0000,0.1230,2.2500,178100,671.8,-2.400000000000091,646.46," 32.79",0,1,0.0000,0.0000,-0.5000,Day6
GNFC,29-Dec-2022,2600,0,0.0000,0.0000,0.0000,0.0000,9100,673,0,0," 32.79",0,0,0.0000,0.0000,0.0000,Day6
GODREJCP,27-Oct-2022,3396000,1430000,-0.0125,0.0280,0.0147,0.4211,6625000,834.45,1.150000000000091,16137.91," 44.59",6033,2992,0.4959,-0.1157,-0.2991,Day6
GODREJCP,24-Nov-2022,11000,26000,0.1000,0.0000,0.0326,2.3636,190000,838.1,-0.049999999999954525,1072.3," 44.59",2,17,8.5000,-0.7143,-0.2609,Day6
GODREJCP,29-Dec-2022,0,0,0.0000,0.0000,0.2041,0.0000,59000,833.75,-9.149999999999977,182," 44.59",0,0,0.0000,0.0000,0.0000,Day6
GODREJPROP,27-Oct-2022,1396525,660400,-0.0245,-0.0207,-0.0008,0.4729,4440475,1224,-8,6322.93," 21.97",3067,792,0.2582,0.0657,-0.1493,Day6
GODREJPROP,24-Nov-2022,1300,2600,0.0000,0.1429,0.0670,2.0000,155350,1230.3,-7.2999999999999545,470.76," 21.97",1,2,2.0000,0.0000,1.0000,Day6
GODREJPROP,29-Dec-2022,0,0,0.0000,0.0000,0.3333,0.0000,14300,1235.7,4.4500000000000455,72.11," 21.97",0,0,0.0000,0.0000,0.0000,Day6
GRANULES,27-Oct-2022,5368000,3562000,0.0444,0.0608,-0.0034,0.6636,8314000,347.45,-1.25,6210.4," 25.65",1827,1207,0.6606,-0.3702,-0.4773,Day6
GRANULES,24-Nov-2022,60000,52000,0.0000,0.0400,0.0337,0.8667,430000,348.85,-1.7999999999999545,305.18," 25.65",10,3,0.3000,0.1111,-0.8421,Day6
GRANULES,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,10000,351.55,0,0," 25.65",0,0,0.0000,0.0000,0.0000,Day6
GRASIM,27-Oct-2022,910100,757150,0.0138,-0.0106,-0.0163,0.8319,7238050,1675.7,-25.5,23301.01," 56.30",4233,1008,0.2381,-0.2515,-0.5552,Day6
GRASIM,24-Nov-2022,0,0,0.0000,0.0000,0.2945,0.0000,89775,1682.95,-25.700000000000045,756.34," 56.30",0,0,0.0000,0.0000,0.0000,Day6
GRASIM,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,475,1705,0,0," 56.30",0,0,0.0000,0.0000,0.0000,Day6
GSPL,27-Oct-2022,1285000,612500,0.3780,0.1290,0.0217,0.4767,5657500,221.55,-4.849999999999994,3458.25," 41.06",589,103,0.1749,0.4615,0.6613,Day6
GSPL,24-Nov-2022,0,10000,0.0000,0.0000,0.1224,0.0000,137500,222.8,-5.399999999999977,217.32," 41.06",0,0,0.0000,0.0000,-1.0000,Day6
GUJGASLTD,27-Oct-2022,2710000,1307500,0.0612,0.1259,-0.0299,0.4825,6762500,489.05,8.300000000000011,9038.64," 20.90",5127,903,0.1761,0.7510,-0.2718,Day6
GUJGASLTD,24-Nov-2022,23750,53750,0.0556,0.0488,0.2862,2.2632,455000,480.4,8.099999999999966,1120.78," 20.90",1,17,17.0000,-0.8333,-0.1053,Day6
GUJGASLTD,29-Dec-2022,0,0,0.0000,0.0000,0.0500,0.0000,26250,471.6,6.600000000000023,88.5," 20.90",0,0,0.0000,0.0000,0.0000,Day6
HAL,27-Oct-2022,1559425,936225,0.0192,0.0271,0.0173,0.6004,3436625,2429.7,-42.100000000000364,24897.77," 38.14",3814,1308,0.3429,-0.2143,-0.1588,Day6
HAL,24-Nov-2022,6175,6650,0.0833,0.0000,0.1649,1.0769,154375,2427.75,-43.40000000000009,2137.98," 38.14",1,0,0.0000,-0.5000,-1.0000,Day6
HAL,29-Dec-2022,475,0,0.0000,0.0000,0.2083,0.0000,13775,2423,-30,104.5," 38.14",0,0,0.0000,0.0000,0.0000,Day6
HAVELLS,27-Oct-2022,749000,296500,-0.0119,0.1719,-0.0049,0.3959,4072000,1344.85,-3.7000000000000455,13951.53," 37.74",2684,983,0.3662,1.0411,0.3320,Day6
HAVELLS,24-Nov-2022,0,0,0.0000,0.0000,0.0588,0.0000,36000,1346.55,-8.450000000000045,315.02," 37.74",0,0,0.0000,0.0000,0.0000,Day6
HAVELLS,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,1000,1360,0,0," 37.74",0,0,0.0000,0.0000,0.0000,Day6
HCLTECH,27-Oct-2022,6357400,3591700,0.0420,0.0687,0.0387,0.5650,16281300,956.95,6.350000000000023,38267.55," 60.22",14143,4203,0.2972,0.0920,-0.1639,Day6
HCLTECH,24-Nov-2022,57400,81200,0.3898,0.2473,0.0633,1.4146,458500,961.8,8.25,1197.96," 60.22",65,37,0.5692,0.5854,-0.1778,Day6
HCLTECH,29-Dec-2022,0,16800,0.0000,0.0000,0.0217,0.0000,32900,965.15,4.649999999999977,80.26," 60.22",0,0,0.0000,0.0000,-1.0000,Day6
HDFC,27-Oct-2022,3201600,1880700,0.0231,0.0174,0.0039,0.5874,17420100,2301.55,-28.649999999999636,62891.03," 58.84",18361,10494,0.5715,0.5690,0.9390,Day6
HDFC,24-Nov-2022,40800,141000,0.2710,0.1929,0.1724,3.4559,275400,2310.15,-29.449999999999818,3442.7," 58.84",152,209,1.3750,0.9000,1.5181,Day6
HDFC,29-Dec-2022,0,300,0.0000,0.0000,0.5106,0.0000,21300,2321.75,-33.19999999999982,284.3," 58.84",0,1,0.0000,0.0000,0.0000,Day6
HDFCAMC,27-Oct-2022,597000,388200,0.1080,0.0070,0.0140,0.6503,2146800,1901.95,-10.549999999999955,6878.72," 63.42",1254,264,0.2105,0.4153,0.3538,Day6
HDFCAMC,24-Nov-2022,2700,10500,0.1250,0.0294,0.2255,3.8889,138600,1897.3,-19.049999999999955,1948.86," 63.42",2,1,0.5000,0.0000,-0.9231,Day6
HDFCAMC,29-Dec-2022,0,600,0.0000,0.0000,3.5455,0.0000,15000,1895.6,-24.40000000000009,306.44," 63.42",0,0,0.0000,0.0000,-1.0000,Day6
HDFCBANK,27-Oct-2022,16211800,7352950,0.0688,0.0100,0.0266,0.4536,56295800,1420.35,-16.800000000000182,138842.98," 63.92",40459,23340,0.5769,0.4669,0.3251,Day6
HDFCBANK,24-Nov-2022,513150,582450,0.6902,0.2371,0.1074,1.1350,1769350,1426.65,-16.799999999999955,9468.2," 63.92",1099,612,0.5569,4.7842,1.2255,Day6
HDFCBANK,29-Dec-2022,13750,16500,1.7778,0.4286,0.5197,1.2000,106150,1434.45,-16.649999999999864,1069.98," 63.92",19,17,0.8947,5.3333,7.5000,Day6
HDFCLIFE,27-Oct-2022,5940000,4101900,0.0191,-0.0220,-0.0239,0.6906,21292700,533.65,4.0499999999999545,19380.51," 59.14",4853,2030,0.4183,0.4978,0.4039,Day6
HDFCLIFE,24-Nov-2022,83600,104500,0.2459,0.0440,0.0500,1.2500,600600,535.8,3.199999999999932,1165.27," 59.14",37,32,0.8649,0.2759,0.6842,Day6
HDFCLIFE,29-Dec-2022,1100,5500,0.0000,0.0000,0.0781,5.0000,75900,538.55,3.5499999999999545,123.12," 59.14",0,0,0.0000,0.0000,0.0000,Day6
HEROMOTOCO,27-Oct-2022,4222500,1146900,0.1795,0.0335,0.1125,0.2716,3147000,2560.55,-67.39999999999964,53424.76," 53.98",21082,7033,0.3336,-0.5089,-0.4105,Day6
HEROMOTOCO,24-Nov-2022,11400,31200,0.5833,0.6000,0.8732,2.7368,155100,2567.55,-73.19999999999982,5008.73," 53.98",18,78,4.3333,-0.1818,0.6250,Day6
HEROMOTOCO,29-Dec-2022,0,0,0.0000,0.0000,-0.1200,0.0000,6600,2583.05,-116.94999999999982,324.87," 53.98",0,0,0.0000,0.0000,0.0000,Day6
HINDALCO,27-Oct-2022,15001625,8117325,0.0249,-0.0342,-0.0089,0.5411,27549025,407.35,-3.7999999999999545,40757.7," 34.63",11589,8274,0.7140,0.1455,0.0700,Day6
HINDALCO,24-Nov-2022,90300,60200,0.0633,0.3023,0.0976,0.6667,652525,409.15,-3.7000000000000455,1756.8," 34.63",15,22,1.4667,-0.6053,0.1000,Day6
HINDALCO,29-Dec-2022,5375,0,0.0000,0.0000,0.0714,0.0000,96750,411.65,-3.4500000000000455,96.24," 34.63",0,0,0.0000,-1.0000,0.0000,Day6
HINDCOPPER,27-Oct-2022,7026200,2670300,-0.0314,0.0016,0.0002,0.3800,17346200,110.95,-0.75,2810.78," 28.82",672,177,0.2634,-0.5631,-0.0380,Day6
HINDCOPPER,24-Nov-2022,8600,0,0.0000,0.0000,0.1043,0.0000,546100,111.35,-0.8500000000000085,276.6," 28.82",0,0,0.0000,-1.0000,0.0000,Day6
HINDCOPPER,29-Dec-2022,0,0,0.0000,0.0000,0.1667,0.0000,30100,111.3,-0.6500000000000057,4.78," 28.82",0,0,0.0000,0.0000,0.0000,Day6
HINDPETRO,27-Oct-2022,5116500,2829600,0.0816,0.1102,-0.0349,0.5530,19091700,215.5,-3.3499999999999943,5581.66," 51.67",1344,490,0.3646,-0.5622,-0.5648,Day6
HINDPETRO,24-Nov-2022,32400,2700,0.3333,0.0000,0.0348,0.0833,321300,216.45,-3.200000000000017,233.5," 51.67",3,0,0.0000,-0.2500,-1.0000,Day6
HINDPETRO,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,29700,216.8,-3.299999999999983,17.63," 51.67",0,0,0.0000,0.0000,0.0000,Day6
HINDUNILVR,27-Oct-2022,2582700,1151400,0.0214,0.0143,0.0363,0.4458,6759600,2607.65,-0.09999999999990905,56709.29," 57.64",18622,7290,0.3915,0.2865,-0.1903,Day6
HINDUNILVR,24-Nov-2022,14100,15900,1.2381,1.4091,0.0165,1.1277,1842900,2600.6,-4.900000000000091,2773.58," 57.64",33,45,1.3636,2.0000,2.0000,Day6
HINDUNILVR,29-Dec-2022,0,0,0.0000,0.0000,0.3878,0.0000,20400,2609.05,-8.149999999999636,208.96," 57.64",0,0,0.0000,0.0000,0.0000,Day6
HONAUT,27-Oct-2022,2190,255,-0.1934,1.4286,0.0230,0.1164,19335,38824.7,-863.2000000000044,1994.81," 51.75",96,12,0.1250,-0.7391,1.0000,Day6
HONAUT,24-Nov-2022,0,0,0.0000,0.0000,0.5000,0.0000,360,38940,-1452.1500000000015,64.84," 51.75",0,0,0.0000,0.0000,0.0000,Day6
HONAUT,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,0,39514.35,0,0," 51.75",0,0,0.0000,0.0000,0.0000,Day6
IBULHSGFIN,27-Oct-2022,19812000,12300000,0.4754,0.2495,0.0181,0.6208,44004000,127.95,-8.200000000000003,58986.28," 14.28",17311,16143,0.9325,0.5743,1.5059,Day6
IBULHSGFIN,24-Nov-2022,536000,88000,1.4364,3.4000,3.1626,0.1642,6760000,128.15,-8.549999999999983,12876.39," 14.28",170,31,0.1824,3.0476,6.7500,Day6
IBULHSGFIN,29-Dec-2022,4000,4000,0.0000,0.0000,1.9535,1.0000,508000,128.65,-8.25,691.22," 14.28",0,1,0.0000,0.0000,0.0000,Day6
ICICIBANK,27-Oct-2022,18914500,11646250,0.1113,0.0305,0.0152,0.6157,82091625,884.6,0.6000000000000227,150572.05," 57.65",25805,12726,0.4932,0.6472,0.1322,Day6
ICICIBANK,24-Nov-2022,397375,312125,0.1245,0.1582,0.2188,0.7855,1799875,888.65,0.7999999999999545,7546.95," 57.65",97,73,0.7526,-0.4425,-0.1798,Day6
ICICIBANK,29-Dec-2022,1375,2750,0.0000,0.0000,0.1262,2.0000,159500,892.65,1.6000000000000227,587.23," 57.65",0,0,0.0000,0.0000,-1.0000,Day6
ICICIGI,27-Oct-2022,2018325,467500,0.1691,0.1375,0.0137,0.2316,5048150,1127.45,-17.5,6771.75," 75.68",4855,685,0.1411,-0.2370,0.2569,Day6
ICICIGI,24-Nov-2022,5525,3400,0.1818,0.1429,0.2488,0.6154,113050,1132.15,-17.84999999999991,457.32," 75.68",2,2,1.0000,0.0000,1.0000,Day6
ICICIGI,29-Dec-2022,0,1275,0.0000,0.5000,0.3333,0.0000,1700,1144.5,-22.09999999999991,4.86," 75.68",0,1,0.0000,0.0000,-0.5000,Day6
ICICIPRULI,27-Oct-2022,1180500,820500,0.1677,0.0832,-0.0005,0.6950,6574500,517.7,-7.0499999999999545,6256.16," 50.57",1265,369,0.2917,-0.2589,-0.1726,Day6
ICICIPRULI,24-Nov-2022,6000,1500,0.0000,0.0000,0.1961,0.2500,91500,517.4,-7.100000000000023,379.9," 50.57",0,0,0.0000,-1.0000,0.0000,Day6
ICICIPRULI,29-Dec-2022,0,0,0.0000,0.0000,0.0000,0.0000,3000,517.8,-20.25,15.51," 50.57",0,0,0.0000,0.0000,0.0000,Day6
IDEA,27-Oct-2022,255850000,112560000,0.0482,0.0435,0.0262,0.4399,458290000,8.95,-0.20000000000000107,7525.31," 44.66",1364,347,0.2544,-0.0130,-0.1495,Day6
IDEA,24-Nov-2022,17710000,8960000,0.1934,0.2929,0.1535,0.5059,37870000,9,-0.1999999999999993,1101.94," 44.66",75,47,0.6267,0.0714,0.3824,Day6
IDEA,29-Dec-2022,840000,700000,0.0909,0.0000,0.4500,0.8333,2030000,9.05,-0.25,82.81," 44.66",1,1,1.0000,0.0000,-0.7500,Day6
IDFC,27-Oct-2022,24690000,18730000,0.1887,0.0947,0.0085,0.7586,125200000,72.65,1.75,22281.15," 28.92",5271,1444,0.2740,1.6316,0.5886,Day6
IDFC,24-Nov-2022,30000,30000,0.0000,0.5000,0.1918,1.0000,1740000,73.1,1.7999999999999972,865.31," 28.92",3,1,0.3333,0.0000,0.0000,Day6
IDFC,29-Dec-2022,0,0,0.0000,0.0000,1.5000,0.0000,50000,74.35,2.6499999999999915,21.75," 28.92",0,0,0.0000,0.0000,0.0000,Day6
IDFCFIRSTB,27-Oct-2022,99435000,61935000,-0.0057,0.0536,-0.0108,0.6229,184560000,53.9,0.75,36461.47," 19.19",17541,5162,0.2943,0.0784,-0.1645,Day6
IDFCFIRSTB,24-Nov-2022,2325000,1620000,0.2500,0.1368,0.0833,0.6968,7410000,54.1,0.6499999999999986,2869.98," 19.19",129,44,0.3411,0.1217,-0.3333,Day6
IDFCFIRSTB,29-Dec-2022,15000,75000,0.0000,0.0000,-0.0682,5.0000,615000,54.5,0.7999999999999972,354.86," 19.19",0,0,0.0000,-1.0000,-1.0000,Day6
IEX,27-Oct-2022,23122500,13391250,0.0387,0.0165,0.0022,0.5791,49031250,143.75,-2.5500000000000114,7263.76," 43.93",3010,1654,0.5495,-0.2845,0.3148,Day6
IEX,24-Nov-2022,303750,431250,0.2857,0.2637,0.0286,1.4198,3240000,144.5,-2.5999999999999943,1086.3," 43.93",22,34,1.5455,0.1579,0.4783,Day6
IEX,29-Dec-2022,0,0,0.0000,0.0000,0.1143,0.0000,292500,145.25,-2.6999999999999886,124.98," 43.93",0,0,0.0000,0.0000,0.0000,Day6
