SYMBOL,SERIES,CLOSE_PRICE1,CLOSE_PRICE2,CLOSE_PRICE3,CLOSE_PRICE4,CLOSE_PRICE5,CLOSE_PRICE6,CLOSE_PRICE7,CLOSE_PRICE8,CLOSE_PRICE9,CLOSE_PRICE10,%P_CHANGE,TTL_TRD_QNTY1,TTL_TRD_QNTY2,TTL_TRD_QNTY3,TTL_TRD_QNTY4,TTL_TRD_QNTY5,TTL_TRD_QNTY6,TTL_TRD_QNTY7,TTL_TRD_QNTY8,TTL_TRD_QNTY9,TTL_TRD_QNTY10,%TTL_TRD_QNTY_CHANGE,DELIV_QTY1,DELIV_QTY2,DELIV_QTY3,DELIV_QTY4,DELIV_QTY5,DELIV_QTY6,DELIV_QTY7,DELIV_QTY8,DELIV_QTY9,DELIV_QTY10,DELIV_PER1,DELIV_PER2,DELIV_PER3,DELIV_PER4,DELIV_PER5,DELIV_PER6,DELIV_PER7,DELIV_PER8,DELIV_PER9,DELIV_PER10,CASHFLOW1,CASHFLOW2,CASHFLOW3,CASHFLOW4,CASHFLOW5,CASHFLOW6,CASHFLOW7,CASHFLOW8,CASHFLOW9,"SUM FUTSTK,XX1","SUM FUTSTK,XX2","SUM FUTSTK,XX3","SUM FUTSTK,XX4","SUM FUTSTK,XX5","SUM FUTSTK,XX6","SUM FUTSTK,XX7","SUM FUTSTK,XX8","SUM FUTSTK,XX9","SUM FUTSTK,XX10",%OI_CHANGE,"SUM AVG,VAL_INLAKH1","SUM AVG,VAL_INLAKH2","SUM AVG,VAL_INLAKH3","SUM AVG,VAL_INLAKH4","SUM AVG,VAL_INLAKH5","SUM AVG,VAL_INLAKH6","SUM AVG,VAL_INLAKH7","SUM AVG,VAL_INLAKH8","SUM AVG,VAL_INLAKH9","SUM AVG,VAL_INLAKH10",AVG_PRICE1,AVG_PRICE2,AVG_PRICE3,AVG_PRICE4,AVG_PRICE5,AVG_PRICE6,AVG_PRICE7,AVG_PRICE8,AVG_PRICE9,AVG_PRICE10
RPPINFRA," EQ",35.65,35.85,35.85,35.85,36.4,35.8,35.75,36.1,35.8,35.2,-0.5578800557880135,19714,21906,16070,16070,16543,24465,23147,30721,29934,22267,-0.1001," 12496"," 13474"," 11143"," 11143"," 10632"," 16638"," 14334"," 17354"," 18141"," 12470"," 63.39"," 61.51"," 69.34"," 69.34"," 64.27"," 68.01"," 61.93"," 56.49"," 60.60"," 56.00",446607.04000000004,-481156.54000000004,-400145.12999999995,-400145.12999999995,387536.4,-596472.3,-515593.98,625785.24,653438.8200000001,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,35.74,35.71,35.91,35.91,36.45,35.85,35.97,36.06,36.02,35.17
RPPL," EQ",196.8,192.5,191.6,191.6,192.5,188.1,190.95,192.45,191.95,194,2.23376623376624,13059,12842,3815,3815,6833,15645,5786,5348,10799,10801,0.0169," 8495"," 9537"," 2697"," 2697"," 5493"," 8305"," 3957"," 3355"," 6467"," 7472"," 65.05"," 74.26"," 70.69"," 70.69"," 80.39"," 53.08"," 68.39"," 62.73"," 59.89"," 69.18",1676743.0999999999,-1828242.9,-517716.12,517716.12,1052458.8,-1583348.25,-758913.0299999999,-645065.85,-1248907.04,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,197.38,191.7,191.96,191.96,191.6,190.65,191.79,192.27,193.12,193.7
RPSGVENT," EQ",483.9,487.9,485.5,485.5,485.35,477.25,489.75,494.15,499.35,510.3,-0.819840131174421,10623,10921,11070,11070,7717,21369,12572,8983,38508,101131,-0.0273," 5597"," 6758"," 7511"," 7511"," 5538"," 9124"," 7807"," 5377"," 15591"," 34174"," 52.69"," 61.88"," 67.85"," 67.85"," 71.76"," 42.70"," 62.10"," 59.86"," 40.49"," 33.79",-2712418.14,3312028.2199999997,-3652449.0799999996,3652449.0799999996,-2684268.6,-4424227.6,-3825508.07,-2682854.15,-7804542.779999999,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,484.62,490.09,486.28,486.28,484.7,484.9,490.01,498.95,500.58,503.15
RSSOFTWARE," EQ",27,27.35,27.15,27.15,27.15,27.1,27.4,27.25,27.4,27.2,-1.2797074954296213,142738,30922,20669,20669,18348,70071,67151,62116,27155,17562,3.6161," 75643"," 15700"," 13794"," 13794"," 11352"," 22164"," 30811"," 40709"," 16894"," 8093"," 52.99"," 50.77"," 66.74"," 66.74"," 61.87"," 31.63"," 45.88"," 65.54"," 62.21"," 46.08",-2022693.8199999998,430023,-375196.8,375196.8,-308433.84,608623.4400000001,-840832.19,1121532.95,464753.94,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,26.74,27.39,27.2,27.2,27.17,27.46,27.29,27.55,27.51,27.27
RSWM," EQ",320.3,318.2,319,319,320.85,314.85,319.5,325.1,324.1,318.05,0.6599622878692718,39351,25001,30092,30092,13725,26803,40297,32899,26913,43586,0.5740," 22514"," 14762"," 16932"," 16932"," 8397"," 14330"," 23113"," 19994"," 13912"," 23551"," 57.21"," 59.05"," 56.27"," 56.27"," 61.18"," 53.46"," 57.36"," 60.77"," 51.69"," 54.03",7203804.580000001,4720149.5,-5393519.28,-5393519.28,2693085.8400000003,-4554074,-7385990.28,6549834.46,4473820.96,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,319.97,319.75,318.54,318.54,320.72,317.8,319.56,327.59,321.58,318.35
RSYSTEMS," EQ",230.15,232.2,235.4,235.4,238.8,237.2,242.65,234.85,233.85,237.6,-0.8828596037898291,17276,15150,11013,11013,6070,19788,49767,14333,21551,13956,0.1403," 10629"," 11623"," 7810"," 7810"," 3943"," 13916"," 35016"," 8119"," 12946"," 8143"," 61.52"," 76.72"," 70.92"," 70.92"," 64.96"," 70.33"," 70.36"," 56.65"," 60.07"," 58.35",-2461463.8200000003,-2717457.4,-1844253.4,-1844253.4,944230.21,-3319661.8000000003,8441307.12,-1908046.19,-3057586.2800000003,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,231.58,233.8,236.14,236.14,239.47,238.55,241.07,235.01,236.18,236.44
RTNINDIA," EQ",48.65,48.65,48.65,48.65,49.3,48.2,48.8,49.45,50.75,50,0,625221,716035,627385,627385,595007,879027,914687,995507,1597025,1503456,-0.1268," 249295"," 354461"," 284911"," 284911"," 325213"," 451540"," 414531"," 433673"," 524022"," 527713"," 39.87"," 49.50"," 45.41"," 45.41"," 54.66"," 51.37"," 45.32"," 43.56"," 32.81"," 35.10",-12153131.25,-17340232.12,-13952091.67,-13952091.67,16016740.25,-21904205.4,-20233258.11,-21761711.14,26683200.240000002,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,48.75,48.92,48.97,48.97,49.25,48.51,48.81,50.18,50.92,49.51
RTNPOWER," EQ",4.2,4.3,4.35,4.35,4.2,4.25,4.15,4.2,4.4,4.4,-2.325581395348829,4325553,6300113,9401266,9401266,5252592,9245707,13897650,12089114,6211624,10389821,-0.3134," 2951471"," 4067671"," 5220083"," 5220083"," 2992039"," 4981806"," 8059040"," 7523615"," 4064708"," 4075530"," 68.23"," 64.57"," 55.53"," 55.53"," 56.96"," 53.88"," 57.99"," 62.23"," 65.44"," 39.23",-12484722.330000002,-17409631.880000003,-22602959.39,22602959.39,-12566563.8,21172675.5,-33203244.8,-32426780.65,18006656.439999998,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,4.23,4.28,4.33,4.33,4.2,4.25,4.12,4.31,4.43,4.42
RUBYMILLS," EQ",211.75,218.85,228.3,228.3,227.15,227.3,231.6,230.85,230.85,236.9,-3.244231208590356,46444,29100,24140,24140,12239,40649,25830,26898,29217,55680,0.5960," 33612"," 20068"," 15242"," 15242"," 7616"," 21756"," 11948"," 17746"," 15462"," 27438"," 72.37"," 68.96"," 63.14"," 63.14"," 62.23"," 53.52"," 46.26"," 65.98"," 52.92"," 49.28",-7193640.24,-4480381.68,-3516481.8200000003,3516481.8200000003,1732716.16,-4927516.44,-2775878.8400000003,4153806.2199999997,-3592441.08,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,214.02,223.26,230.71,230.71,227.51,226.49,232.33,234.07,232.34,232.52
RUCHIRA," EQ",124.9,126.5,123.55,123.55,122.3,120.8,124.85,124.85,124.55,120.2,-1.2648221343873474,55210,188568,67331,67331,24989,72779,71114,104238,141813,60539,-0.7072," 31052"," 88969"," 27827"," 27827"," 16201"," 40900"," 35544"," 52436"," 64818"," 32040"," 56.24"," 47.18"," 41.33"," 41.33"," 64.83"," 56.20"," 49.98"," 50.30"," 45.71"," 52.92",-3888020.92,11174506.4,-3453052.43,3453052.43,-1977170.04,-5022111,-4458283.92,6593827,8019931.140000001,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,125.21,125.6,124.09,124.09,122.04,122.79,125.43,125.75,123.73,120.57
RUPA," EQ",300.9,301.35,299.3,299.3,304,298.6,302.55,303.95,306.95,306.2,-0.1493280238924989,78508,124854,91260,91260,46044,128129,107443,162546,83373,106760,-0.3712," 39152"," 61824"," 52915"," 52915"," 32262"," 71675"," 48993"," 80392"," 44170"," 56808"," 49.87"," 49.52"," 57.98"," 57.98"," 70.07"," 55.94"," 45.60"," 49.46"," 52.98"," 53.21",11824295.52,18649827.84,-15881908.1,-15881908.1,9804744.42,-21584209.5,-14867905.71,24730990.96,-13572115.899999999,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,302.01,301.66,300.14,300.14,303.91,301.14,303.47,307.63,307.27,307.29
RUSHIL," EQ",453.25,455.1,478.1,478.1,490.2,470.05,478.25,476.15,479.6,477.85,-0.4065040650406554,44928,218292,57423,57423,36410,44078,33338,49731,58127,100003,-0.7942," 24272"," 98397"," 35421"," 35421"," 26140"," 28471"," 17447"," 31505"," 38208"," 49936"," 54.02"," 45.08"," 61.68"," 61.68"," 71.79"," 64.59"," 52.33"," 63.35"," 65.73"," 49.93",-11132838.24,-45184886.37,-17097362.49,17097362.49,12563406.8,13570417.44,-8307737.99,-15145398.65,18420076.8,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,458.67,459.21,482.69,482.69,480.62,476.64,476.17,480.73,482.1,481.91
RVNL," EQ",40.65,41.25,39.45,39.45,37.15,36.1,35.75,37.05,37.85,37.8,-1.454545454545458,13324447,27430574,32375078,32375078,2595886,4419964,12843853,4189566,9051597,9253995,-0.5142," 5054713"," 8565838"," 11315829"," 11315829"," 1793959"," 1936926"," 7743543"," 2327495"," 4309693"," 3740025"," 37.94"," 31.23"," 34.95"," 34.95"," 69.11"," 43.82"," 60.29"," 55.55"," 47.61"," 40.42",207597062.91,348201314.7,-445277871.15000004,445277871.15000004,66412362.18000001,70271675.28,-279077289.71999997,-87630186.75,163854527.86,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,41.07,40.65,39.35,39.35,37.02,36.28,36.04,37.65,38.02,37.63
SADBHAV," EQ",12.35,12.55,12.45,12.45,12.6,12.25,12.45,12.5,12.6,11.8,-1.5936254980079765,169301,251469,203090,203090,165287,200460,243294,498793,1539300,765755,-0.3268," 111551"," 127390"," 121986"," 121986"," 97750"," 102887"," 128562"," 290126"," 798757"," 582058"," 65.89"," 50.66"," 60.06"," 60.06"," 59.14"," 51.33"," 52.84"," 58.17"," 51.89"," 76.01",-1387694.44,1602566.2,-1512626.4000000001,-1512626.4000000001,1229695,-1266538.97,-1592883.1800000002,3675896.42,9776785.68,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,12.44,12.58,12.4,12.4,12.58,12.31,12.39,12.67,12.24,11.97
SADBHIN," EQ",6.45,6.35,6.45,6.45,6.45,6.35,6.45,6.4,6.2,6.1,1.5748031496063077,123092,131595,243157,243157,116539,152362,89214,521126,310544,661930,-0.0646," 88723"," 87682"," 179571"," 179571"," 76644"," 104919"," 54423"," 381667"," 206074"," 483290"," 72.08"," 66.63"," 73.85"," 73.85"," 65.77"," 68.86"," 61.00"," 73.24"," 66.36"," 73.01",570488.89,-560287.98,-1154641.53,-1154641.53,495886.68,-664137.27,-346130.28,2473202.16,1285901.76,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,6.43,6.39,6.43,6.43,6.47,6.33,6.36,6.48,6.24,6.23
SAFARI," EQ",1805.7,1796.25,1769.95,1769.95,1778.3,1740.2,1769.75,1731.75,1708.3,1735.85,0.5260960334029253,11268,14907,20617,20617,3212,8408,20232,20122,33052,12258,-0.2441," 5720"," 5937"," 10159"," 10159"," 1846"," 2849"," 7813"," 11180"," 13328"," 4502"," 50.76"," 39.83"," 49.27"," 49.27"," 57.47"," 33.88"," 38.62"," 55.56"," 40.32"," 36.73",10335696.8,10712010.36,-18046142.83,18046142.83,3276594.62,-4986661.68,13837291.78,19465498,-22859119.36,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,1806.94,1804.28,1776.37,1776.37,1774.97,1750.32,1771.06,1741.1,1715.12,1742.77
SAGARDEEP," EQ",27.9,28.05,28.2,28.2,28.35,27.9,28.45,28.2,28.2,28.85,-0.5347593582887776,7702,11422,7791,7791,2187,18738,11946,18014,12997,9596,-0.3257," 4900"," 6721"," 4724"," 4724"," 1490"," 12943"," 4925"," 11690"," 9784"," 7091"," 63.62"," 58.84"," 60.63"," 60.63"," 68.13"," 69.07"," 41.23"," 64.89"," 75.28"," 73.90",-137004,189868.25,-132980.6,-132980.6,42286.2,363827.73,-138244.75,-332229.80000000005,-279333.2,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,27.96,28.25,28.15,28.15,28.38,28.11,28.07,28.42,28.55,28.74
SAGCEM," EQ",197.75,200.1,195.05,195.05,192.15,193.6,192.35,192.4,196.85,197.35,-1.1744127936031956,15469,47740,25825,25825,21432,28833,161095,40158,27158,39810,-0.6760," 8600"," 37169"," 15161"," 15161"," 11568"," 17122"," 51052"," 24168"," 19777"," 25328"," 55.60"," 77.86"," 58.71"," 58.71"," 53.98"," 59.38"," 31.69"," 60.18"," 72.82"," 63.62",-1706326,7421905.92,-2969281.85,2969281.85,2243613.6,3307114.3000000003,-9647296.44,-4720977.12,3923954.57,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,198.41,199.68,195.85,195.85,193.95,193.15,188.97,195.34,198.41,197.07
SAKAR," EQ",268.8,244.4,254.3,254.3,258.65,270.35,265,267,275.9,257.9,9.983633387888709,45707,128538,31263,31263,37848,36172,13262,24417,41258,82259,-0.6444," 21832"," 99914"," 19300"," 19300"," 27380"," 19745"," 7746"," 14227"," 20155"," 39601"," 47.77"," 77.73"," 61.73"," 61.73"," 72.34"," 54.59"," 58.41"," 58.27"," 48.85"," 48.14",5761464.8,-24167198.32,-4962995,-4962995,-7147822.8,5445276.1,-2070815.64,-3922099.36,5578702.45,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,263.9,241.88,257.15,257.15,261.06,275.78,267.34,275.68,276.79,262.69
SAKHTISUG," EQ",20.9,21.2,21.5,21.5,21.8,21.55,22,21.7,21.55,21.65,-1.415094339622645,153361,141967,55127,55127,40082,165796,143587,108253,164665,121518,0.0803," 119452"," 113379"," 42053"," 42053"," 31116"," 104847"," 95669"," 69946"," 83722"," 80743"," 77.89"," 79.86"," 76.28"," 76.28"," 77.63"," 63.24"," 66.63"," 64.61"," 50.84"," 66.45",-2518048.1599999997,-2419507.86,-910447.45,-910447.45,675839.52,-2264695.2,2090367.6500000001,1515729.82,-1805883.54,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,21.08,21.34,21.65,21.65,21.72,21.6,21.85,21.67,21.57,21.79
SAKSOFT," EQ",102.4,96.85,95.8,95.8,96.25,93.5,96.95,96.5,96.6,94.95,5.730511099638629,989890,103338,134629,134629,89777,177977,103429,149398,302584,263218,8.5791," 281247"," 52767"," 54529"," 54529"," 53586"," 103248"," 39161"," 57133"," 114997"," 108398"," 28.41"," 51.06"," 40.50"," 40.50"," 59.69"," 58.01"," 37.86"," 38.24"," 38.00"," 41.18",28802505.27,-5085683.46,-5257140.89,5257140.89,5157116.64,-9784812.959999999,-3788043.5300000003,-5560183.56,11221407.26,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,102.41,96.38,96.41,96.41,96.24,94.77,96.73,97.32,97.58,95.95
SAKUMA," EQ",15.3,15.2,15.8,15.8,15.25,14.65,15.45,14.2,14.15,14.2,0.6578947368421146,283113,958532,4451142,4451142,123413,780236,1903886,114906,138825,99334,-0.7046," 172759"," 533789"," 1071355"," 1071355"," 105486"," 442173"," 1030374"," 86212"," 100469"," 72452"," 61.02"," 55.69"," 24.07"," 24.07"," 85.47"," 56.67"," 54.12"," 75.03"," 72.37"," 72.94",-2638029.9299999997,-8215012.71,-17730925.25,17730925.25,-1597058.04,-6765246.9,15898670.82,1229383.1199999999,-1425655.1099999999,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,15.27,15.39,16.55,16.55,15.14,15.3,15.43,14.26,14.19,14.19
SALASAR," EQ",28.95,29,29.25,29.25,29.75,29.3,30.15,29.4,30.1,28.35,-0.17241379310345073,632410,165684,71050,71050,73576,416690,3357326,490850,1226121,533372,2.8170," 611148"," 129539"," 48679"," 48679"," 56082"," 256232"," 3006648"," 282732"," 1101069"," 308297"," 96.64"," 78.18"," 68.51"," 68.51"," 76.22"," 61.49"," 89.55"," 57.60"," 89.80"," 57.80",-17723292,-3778652.6300000004,-1425807.91,-1425807.91,1665074.58,7599841.12,-87613722.72,8544161.04,32690738.610000003,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,29,29.17,29.29,29.29,29.69,29.66,29.14,30.22,29.69,28.29
SALONA," EQ",254.05,266.2,266.25,266.25,278.75,279.9,287.7,295.95,292.75,293.15,-4.564237415477076,5866,1428,3503,3503,815,3398,8660,7549,3931,15684,3.1078," 2990"," 922"," 1955"," 1955"," 398"," 1847"," 4639"," 5082"," 3293"," 10585"," 50.97"," 64.57"," 55.81"," 55.81"," 48.83"," 54.36"," 53.57"," 67.32"," 83.77"," 67.49",-770642.6,-247676.86,-528925.25,-528925.25,-110257.93999999999,-526450.4099999999,-1338212.33,1486789.92,963136.64,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,257.74,268.63,270.55,270.55,277.03,285.03,288.47,292.56,292.48,291.99
SALSTEEL," EQ",11.8,11.9,12.15,12.15,12.2,11.85,12.15,12.1,12.55,12.8,-0.8403361344537785,113224,135480,110989,110989,64671,273015,110801,247576,216155,137663,-0.1643," 77948"," 91064"," 51075"," 51075"," 49021"," 120049"," 74681"," 134086"," 134420"," 87676"," 68.84"," 67.22"," 46.02"," 46.02"," 75.80"," 43.97"," 67.40"," 54.16"," 62.19"," 63.69",-922124.84,-1093678.64,-615964.5,-615964.5,598546.41,1451392.41,-897665.62,-1645235.22,-1708478.2000000002,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,11.83,12.01,12.06,12.06,12.21,12.09,12.02,12.27,12.71,12.93
SALZERELEC," EQ",277.05,281.05,280.55,280.55,262.05,259.25,262.5,267.45,262.4,246.8,-1.4232342999466288,311376,162001,514551,514551,16838,71389,67277,363007,361775,85602,0.9221," 117590"," 71962"," 190191"," 190191"," 12417"," 33797"," 38226"," 141273"," 157552"," 55491"," 37.76"," 44.42"," 36.96"," 36.96"," 73.74"," 47.34"," 56.82"," 38.92"," 43.55"," 64.82",33335589.1,-20151518.86,-53534962.68000001,53534962.68000001,3256109.91,-8839267.38,-10072551,38255315.67,41667777.440000005,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,283.49,280.03,281.48,281.48,262.23,261.54,263.5,270.79,264.47,248.24
SANDESH," EQ",763.4,769.15,763.75,763.75,766.5,763,760.6,769.75,761.65,757.85,-0.7475784957420529,691,1410,290,290,361,1406,464,1916,288,991,-0.5099," 606"," 1054"," 203"," 203"," 267"," 388"," 238"," 1382"," 196"," 395"," 87.70"," 74.75"," 70.00"," 70.00"," 73.96"," 27.60"," 51.29"," 72.13"," 68.06"," 39.86",-463129.44,812085.92,-155790.32,155790.32,204615.45,-295062.36,-181275.08,1054231.06,149146.2,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,764.24,770.48,767.44,767.44,766.35,760.47,761.66,762.83,760.95,756.17
SANDHAR," EQ",225.3,224.5,217.75,217.75,220.8,218.3,218.45,219.75,223.95,222.05,0.356347438752789,17009,27885,15026,15026,13372,11882,13314,23536,11532,24415,-0.3900," 12054"," 18288"," 9466"," 9466"," 8988"," 7627"," 7344"," 16400"," 6879"," 14790"," 70.87"," 65.58"," 63.00"," 63.00"," 67.22"," 64.19"," 55.16"," 69.68"," 59.65"," 60.58",2710221.36,4074017.7600000002,-2060369.56,-2060369.56,-1963248.84,-1668101.1700000002,-1607307.84,-3636044,1544817.03,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,224.84,222.77,217.66,217.66,218.43,218.71,218.86,221.71,224.57,223.13
SANGAMIND," EQ",281.9,280.9,280.55,280.55,285,279.7,282.55,278.25,277.65,264.45,0.355998576005696,8896,16155,7720,7720,9662,26518,21968,119185,80398,37654,-0.4493," 5234"," 10079"," 4649"," 4649"," 6173"," 17218"," 12365"," 33897"," 31740"," 27423"," 58.84"," 62.39"," 60.22"," 60.22"," 63.89"," 64.93"," 56.29"," 28.44"," 39.48"," 72.83",-1474888.86,2850240.41,-1307391.78,-1307391.78,1764613.78,4875276.699999999,-3490021.25,9700982.43,8862760.200000001,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,281.79,282.79,281.22,281.22,285.86,283.15,282.25,286.19,279.23,263.3
SANGHVIMOV," EQ",222.5,224.95,229.55,229.55,227.4,219.75,224.05,226.25,225.2,227.65,-1.0891309179817688,64991,67860,80457,80457,31939,41620,39512,44921,34627,101797,-0.0423," 45175"," 49369"," 51141"," 51141"," 26232"," 24670"," 25640"," 28996"," 23147"," 50954"," 69.51"," 72.75"," 63.56"," 63.56"," 82.13"," 59.27"," 64.89"," 64.55"," 66.85"," 50.05",-10091191.5,-11222561.08,-11674978.889999999,11674978.889999999,5942859.600000001,-5481180.600000001,-5780538,6618337,5278210.41,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,223.38,227.32,228.29,228.29,226.55,222.18,225.45,228.25,228.03,224.62
SANGINITA," EQ",21.3,21.45,21.15,21.15,21.15,21.45,21.35,21.35,21.85,21.9,-0.6993006993006927,24547,20976,38797,38797,18563,9017,13984,16980,28304,32092,0.1702," 18508"," 16043"," 22114"," 22114"," 14450"," 6787"," 10235"," 12686"," 19205"," 26413"," 75.40"," 76.48"," 57.00"," 57.00"," 77.84"," 75.27"," 73.19"," 74.71"," 67.85"," 82.30",-391629.28,346528.80000000005,-460413.48,-460413.48,-308652,145716.88999999998,-218107.84999999998,-273256.44,423662.3,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,21.16,21.6,20.82,20.82,21.36,21.47,21.31,21.54,22.06,21.9
SANOFI," EQ",5572,5596.25,5579.75,5579.75,5636.65,5564.7,5557.5,5684.2,5694.65,5710.65,-0.4333258878713424,24341,24109,10033,10033,3406,11639,73770,19119,12074,8318,0.0096," 21653"," 17793"," 6523"," 6523"," 2324"," 7149"," 51693"," 12560"," 7879"," 5021"," 88.96"," 73.80"," 65.02"," 65.02"," 68.23"," 61.42"," 70.07"," 65.69"," 65.26"," 60.36",-120649649.88,-99201312.9,-36419735.44,-36419735.44,13079960.040000001,-39787402.05,-289241461.40999997,-71375842.4,-44914003.13,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,5571.96,5575.3,5583.28,5583.28,5628.21,5565.45,5595.37,5682.79,5700.47,5713.74
SANSERA," EQ",722.05,724.85,724.7,724.7,718,718.3,720.9,721.4,728.7,718.1,-0.38628681796234643,37404,14413,35141,35141,5957,16503,22728,38694,51269,34074,1.5952," 17748"," 7038"," 19814"," 19814"," 4281"," 8887"," 11560"," 20048"," 28438"," 19801"," 47.45"," 48.83"," 56.38"," 56.38"," 71.87"," 53.85"," 50.86"," 51.81"," 55.47"," 58.11",-12766136.399999999,5081013.720000001,-14264693.02,-14264693.02,3084931.41,6386642.55,-8296034,14600958.399999999,20693479.459999997,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,719.3,721.94,719.93,719.93,720.61,718.65,717.65,728.3,727.67,718.84
SAPPHIRE," EQ",1471.05,1479.05,1458.5,1458.5,1454.1,1435.25,1441.7,1465,1432.2,1426.15,-0.5408877319901289,37667,162557,113875,113875,11101,61768,34936,68938,420316,73919,-0.7683," 25550"," 138675"," 75088"," 75088"," 7037"," 28474"," 16548"," 26564"," 385430"," 60588"," 67.83"," 85.31"," 65.94"," 65.94"," 63.39"," 46.10"," 47.37"," 38.53"," 91.70"," 81.97",37579706.5,-203766271.50000003,-110519023.67999999,110519023.67999999,10191757.469999999,-40999997.34,-23885217.720000003,38757672.92,552124620.7,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,1470.83,1469.38,1471.86,1471.86,1448.31,1439.91,1443.39,1459.03,1432.49,1426.9
SARDAEN," EQ",818.8,825.75,833.5,833.5,825.2,819.3,823.9,824.1,847.85,832.8,-0.8416590977898935,13261,12242,10191,10191,3089,8595,6096,10838,25682,20943,0.0832," 8111"," 6561"," 6930"," 6930"," 1671"," 4595"," 3931"," 6459"," 13798"," 11121"," 61.16"," 53.59"," 68.00"," 68.00"," 54.10"," 53.46"," 64.48"," 59.60"," 53.73"," 53.10",-6657022.14,-5407379.37,-5717042.100000001,5717042.100000001,1376018.37,-3774057.3000000003,-3244726.02,-5377052.91,11647443.72,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,820.74,824.17,824.97,824.97,823.47,821.34,825.42,832.49,844.14,816.09
SAREGAMA," EQ",376.15,382.4,380.3,380.3,377.2,373.4,392.45,372.85,379.6,372.75,-1.6344142259414227,39209,47957,76049,76049,41646,152491,360220,65392,108247,114539,-0.1824," 19437"," 20927"," 25278"," 25278"," 18719"," 64993"," 149314"," 30456"," 59626"," 73326"," 49.57"," 43.64"," 33.24"," 33.24"," 44.95"," 42.62"," 41.45"," 46.57"," 55.08"," 64.02",-7332219.510000001,7960002.99,-9599320.5,9599320.5,-7084018.36,-24668743.080000002,57402274.16,-11373184.08,22335303.34,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,377.23,380.37,379.75,379.75,378.44,379.56,384.44,373.43,374.59,373.55
